"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent","id","com.1","com.2","q1","v.3","p.3","i.3","u.3","a.3","x.3","v.4","p.4","i.4","u.4","a.4","x.4","q1.1","v.1","p.1","i.1","u.1","a.1","x.1","v.2","p.2","i.2","u.2","a.2","x.2","q2","FL_130_DO","bikecaseproblem_DO","bikecaseunresolved_DO","bikecaseresolved_DO","bikemessageproblem_DO","bikemessageunresolved_DO","bikemessageresolved_DO"
"10/11/2024 8:48","10/11/2024 8:53","0","100","274","1","10/11/2024 8:53","","","","","anonymous","EN","1",308,"7","1","5","","","","","","","6","6","6","5","6","4","","","","","","","","","","","","","","6","FL_152","Q457|q1","","Q364|v.4|i.4|x.4|u.4|p.4|a.4","","",""
"10/11/2024 8:50","10/11/2024 8:53","0","100","161","1","10/11/2024 8:53","","","","","anonymous","EN","1",309,"7","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:48","10/11/2024 8:53","0","100","282","1","10/11/2024 8:53","","","","","anonymous","EN","1",310,"6","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:51","10/11/2024 8:53","0","100","107","1","10/11/2024 8:53","","","","","anonymous","EN","1",311,"7","1","2","1","1","1","1","1","4","","","","","","","","","","","","","","","","","","","","1","FL_151","Q457|q1","Q351|u.3|x.3|v.3|a.3|p.3|i.3","","","",""
"10/11/2024 8:50","10/11/2024 8:53","0","100","182","1","10/11/2024 8:53","","","","","anonymous","EN","1",312,"7","1","","","","","","","","","","","","","","7","","","","","","","3","1","3","2","2","5","2","FL_431","","","","Q417|q1","","Q423|x.2|v.2|u.2|p.2|a.2|i.2"
"10/11/2024 8:48","10/11/2024 8:53","0","100","280","1","10/11/2024 8:53","","","","","anonymous","EN","1",313,"7","1","5","5","4","5","5","5","4","","","","","","","","","","","","","","","","","","","","4","FL_151","Q457|q1","Q351|a.3|p.3|u.3|i.3|x.3|v.3","","","",""
"10/11/2024 8:49","10/11/2024 8:53","0","100","233","1","10/11/2024 8:53","","","","","anonymous","EN","1",314,"7","1","1","1","1","1","1","1","4","","","","","","","","","","","","","","","","","","","","1","FL_151","Q457|q1","Q351|x.3|a.3|i.3|p.3|v.3|u.3","","","",""
"10/11/2024 8:52","10/11/2024 8:53","0","100","95","1","10/11/2024 8:53","","","","","anonymous","EN","1",315,"7","1","","","","","","","","","","","","","","3","2","1","1","2","2","4","","","","","","","1","FL_430","","","","Q417|q1","Q463|u.1|a.1|x.1|p.1|v.1|i.1",""
"10/11/2024 8:51","10/11/2024 8:53","0","100","110","1","10/11/2024 8:53","","","","","anonymous","EN","1",316,"7","1","5","","","","","","","4","4","6","4","6","4","","","","","","","","","","","","","","4","FL_152","Q457|q1","","Q364|a.4|i.4|v.4|u.4|x.4|p.4","","",""
"10/11/2024 8:52","10/11/2024 8:53","0","100","90","1","10/11/2024 8:53","","","","","anonymous","EN","1",317,"7","1","","","","","","","","","","","","","","3","","","","","","","6","6","6","6","5","4","5","FL_431","","","","Q417|q1","","Q423|u.2|p.2|i.2|v.2|x.2|a.2"
"10/11/2024 8:46","10/11/2024 8:53","0","100","429","1","10/11/2024 8:53","","","","","anonymous","EN","1",318,"7","1","","","","","","","","","","","","","","6","3","3","3","4","2","4","","","","","","","2","FL_430","","","","Q417|q1","Q463|p.1|x.1|i.1|u.1|a.1|v.1",""
"10/11/2024 8:52","10/11/2024 8:53","0","100","98","1","10/11/2024 8:53","","","","","anonymous","EN","1",319,"7","1","2","","","","","","","2","1","2","1","1","4","","","","","","","","","","","","","","1","FL_152","Q457|q1","","Q364|x.4|i.4|a.4|u.4|p.4|v.4","","",""
"10/11/2024 8:51","10/11/2024 8:53","0","100","130","1","10/11/2024 8:53","","","","","anonymous","EN","1",320,"7","1","","","","","","","","","","","","","","2","","","","","","","3","3","3","3","2","4","2","FL_431","","","","Q417|q1","","Q423|p.2|a.2|x.2|v.2|i.2|u.2"
"10/11/2024 8:51","10/11/2024 8:53","0","100","130","1","10/11/2024 8:53","","","","","anonymous","EN","1",321,"7","1","5","","","","","","","4","3","5","4","3","4","","","","","","","","","","","","","","3","FL_152","Q457|q1","","Q364|i.4|x.4|v.4|u.4|p.4|a.4","","",""
"10/11/2024 8:51","10/11/2024 8:53","0","100","121","1","10/11/2024 8:53","","","","","anonymous","EN","1",322,"7","1","","","","","","","","","","","","","","3","5","2","3","4","3","4","","","","","","","3","FL_430","","","","Q417|q1","Q463|v.1|p.1|x.1|i.1|a.1|u.1",""
"10/11/2024 8:50","10/11/2024 8:53","0","100","199","1","10/11/2024 8:53","","","","","anonymous","EN","1",323,"7","1","","","","","","","","","","","","","","2","","","","","","","4","5","3","4","5","4","4","FL_431","","","","Q417|q1","","Q423|i.2|p.2|a.2|u.2|v.2|x.2"
"10/11/2024 8:49","10/11/2024 8:53","0","100","258","1","10/11/2024 8:53","","","","","anonymous","EN","1",324,"7","1","","","","","","","","","","","","","","6","6","5","7","6","5","4","","","","","","","5","FL_430","","","","Q417|q1","Q463|i.1|v.1|x.1|p.1|a.1|u.1",""
"10/11/2024 8:50","10/11/2024 8:54","0","100","220","1","10/11/2024 8:54","","","","","anonymous","EN","1",325,"7","1","","","","","","","","","","","","","","4","","","","","","","4","5","3","3","4","4","4","FL_431","","","","Q417|q1","","Q423|x.2|p.2|i.2|u.2|a.2|v.2"
"10/11/2024 8:52","10/11/2024 8:54","0","100","89","1","10/11/2024 8:54","","","","","anonymous","EN","1",326,"6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:50","10/11/2024 8:54","0","100","230","1","10/11/2024 8:54","","","","","anonymous","EN","1",327,"7","1","","","","","","","","","","","","","","5","3","2","5","2","5","4","","","","","","","2","FL_430","","","","Q417|q1","Q463|a.1|i.1|x.1|v.1|p.1|u.1",""
"10/11/2024 8:53","10/11/2024 8:54","0","100","51","1","10/11/2024 8:54","","","","","anonymous","EN","1",328,"7","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:47","10/11/2024 8:54","0","100","400","1","10/11/2024 8:54","","","","","anonymous","EN","1",329,"7","1","","","","","","","","","","","","","","6","6","6","6","6","6","4","","","","","","","7","FL_430","","","","Q417|q1","Q463|a.1|x.1|p.1|u.1|v.1|i.1",""
"10/11/2024 8:48","10/11/2024 8:54","0","100","358","1","10/11/2024 8:54","","","","","anonymous","EN","1",330,"7","1","7","6","6","7","6","6","4","","","","","","","","","","","","","","","","","","","","6","FL_151","Q457|q1","Q351|u.3|v.3|x.3|p.3|i.3|a.3","","","",""
"10/11/2024 8:52","10/11/2024 8:54","0","100","118","1","10/11/2024 8:54","","","","","anonymous","EN","1",331,"6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:51","10/11/2024 8:54","0","100","164","1","10/11/2024 8:54","","","","","anonymous","EN","1",332,"7","1","5","2","2","5","3","5","4","","","","","","","","","","","","","","","","","","","","2","FL_151","Q457|q1","Q351|i.3|a.3|p.3|x.3|u.3|v.3","","","",""
"10/11/2024 8:53","10/11/2024 8:54","0","100","57","1","10/11/2024 8:54","","","","","anonymous","EN","1",333,"6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:51","10/11/2024 8:54","0","100","183","1","10/11/2024 8:54","","","","","anonymous","EN","1",334,"7","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:53","10/11/2024 8:54","0","100","94","1","10/11/2024 8:54","","","","","anonymous","EN","1",335,"7","1","","","","","","","","","","","","","","1","","","","","","","1","1","5","1","1","4","1","FL_431","","","","Q417|q1","","Q423|i.2|x.2|a.2|u.2|p.2|v.2"
"10/11/2024 8:51","10/11/2024 8:54","0","100","169","1","10/11/2024 8:54","","","","","anonymous","EN","1",336,"7","1","5","","","","","","","6","4","5","5","5","4","","","","","","","","","","","","","","5","FL_152","Q457|q1","","Q364|a.4|v.4|u.4|p.4|i.4|x.4","","",""
"10/11/2024 8:52","10/11/2024 8:54","0","100","143","1","10/11/2024 8:54","","","","","anonymous","EN","1",337,"7","1","","","","","","","","","","","","","","2","1","5","2","2","1","4","","","","","","","3","FL_430","","","","Q417|q1","Q463|x.1|p.1|u.1|i.1|v.1|a.1",""
"10/11/2024 8:45","10/11/2024 8:54","0","100","540","1","10/11/2024 8:54","","","","","anonymous","EN","1",338,"7","1","3","","","","","","","4","5","4","4","4","4","","","","","","","","","","","","","","4","FL_152","Q457|q1","","Q364|i.4|p.4|v.4|u.4|x.4|a.4","","",""
"10/11/2024 8:52","10/11/2024 8:54","0","100","155","1","10/11/2024 8:54","","","","","anonymous","EN","1",339,"7","1","","","","","","","","","","","","","","5","","","","","","","5","5","5","5","5","4","5","FL_431","","","","Q417|q1","","Q423|a.2|p.2|v.2|u.2|i.2|x.2"
"10/11/2024 8:47","10/11/2024 8:54","0","100","434","1","10/11/2024 8:54","","","","","anonymous","EN","1",340,"7","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:51","10/11/2024 8:54","0","100","198","1","10/11/2024 8:54","","","","","anonymous","EN","1",341,"7","1","","","","","","","","","","","","","","5","4","4","3","3","4","4","","","","","","","3","FL_430","","","","Q417|q1","Q463|u.1|x.1|a.1|i.1|p.1|v.1",""
"10/11/2024 8:53","10/11/2024 8:54","0","100","88","1","10/11/2024 8:54","","","","","anonymous","EN","1",342,"7","1","6","","","","","","","5","4","5","6","5","4","","","","","","","","","","","","","","5","FL_152","Q457|q1","","Q364|x.4|a.4|i.4|v.4|u.4|p.4","","",""
"10/11/2024 8:52","10/11/2024 8:54","0","100","125","1","10/11/2024 8:54","","","","","anonymous","EN","1",343,"7","1","6","1","1","2","2","1","4","","","","","","","","","","","","","","","","","","","","1","FL_151","Q457|q1","Q351|p.3|i.3|u.3|a.3|x.3|v.3","","","",""
"10/11/2024 8:52","10/11/2024 8:55","0","100","176","1","10/11/2024 8:55","","","","","anonymous","EN","1",344,"7","1","","","","","","","","","","","","","","4","","","","","","","6","6","7","6","6","4","5","FL_431","","","","Q417|q1","","Q423|a.2|v.2|p.2|i.2|x.2|u.2"
"10/11/2024 8:53","10/11/2024 8:55","0","100","104","1","10/11/2024 8:55","","","","","anonymous","EN","1",345,"7","1","","","","","","","","","","","","","","6","6","5","4","5","4","4","","","","","","","6","FL_430","","","","Q417|q1","Q463|u.1|i.1|a.1|x.1|v.1|p.1",""
"10/11/2024 8:51","10/11/2024 8:55","0","100","207","1","10/11/2024 8:55","","","","","anonymous","EN","1",346,"5","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:46","10/11/2024 8:55","0","100","496","1","10/11/2024 8:55","","","","","anonymous","EN","1",347,"7","1","6","","","","","","","5","3","5","6","3","4","","","","","","","","","","","","","","4","FL_152","Q457|q1","","Q364|u.4|v.4|x.4|i.4|a.4|p.4","","",""
"10/11/2024 8:45","10/11/2024 8:55","0","100","566","1","10/11/2024 8:55","","","","","anonymous","EN","1",348,"7","1","6","","","","","","","7","6","7","7","6","4","","","","","","","","","","","","","","7","FL_152","Q457|q1","","Q364|i.4|a.4|p.4|v.4|u.4|x.4","","",""
"10/11/2024 8:52","10/11/2024 8:55","0","100","195","1","10/11/2024 8:55","","","","","anonymous","EN","1",349,"7","1","7","3","4","2","4","2","4","","","","","","","","","","","","","","","","","","","","2","FL_151","Q457|q1","Q351|p.3|u.3|x.3|v.3|i.3|a.3","","","",""
"10/11/2024 8:44","10/11/2024 8:55","0","100","663","1","10/11/2024 8:55","","","","","anonymous","EN","1",350,"7","1","5","2","1","1","2","4","4","","","","","","","","","","","","","","","","","","","","2","FL_151","Q457|q1","Q351|a.3|v.3|p.3|i.3|u.3|x.3","","","",""
"10/11/2024 8:52","10/11/2024 8:55","0","100","191","1","10/11/2024 8:55","","","","","anonymous","EN","1",351,"7","1","","","","","","","","","","","","","","5","2","5","2","3","3","4","","","","","","","2","FL_430","","","","Q417|q1","Q463|p.1|u.1|i.1|a.1|v.1|x.1",""
"10/11/2024 8:53","10/11/2024 8:55","0","100","148","1","10/11/2024 8:55","","","","","anonymous","EN","1",352,"7","1","2","","","","","","","3","5","4","4","2","4","","","","","","","","","","","","","","4","FL_152","Q457|q1","","Q364|p.4|u.4|v.4|i.4|a.4|x.4","","",""
"10/11/2024 8:53","10/11/2024 8:55","0","100","148","1","10/11/2024 8:55","","","","","anonymous","EN","1",353,"7","1","5","","","","","","","5","6","6","4","5","4","","","","","","","","","","","","","","5","FL_152","Q457|q1","","Q364|x.4|a.4|p.4|v.4|i.4|u.4","","",""
"10/11/2024 8:52","10/11/2024 8:55","0","100","217","1","10/11/2024 8:55","","","","","anonymous","EN","1",354,"7","1","2","1","2","2","2","2","4","","","","","","","","","","","","","","","","","","","","2","FL_151","Q457|q1","Q351|x.3|p.3|a.3|v.3|u.3|i.3","","","",""
"10/11/2024 8:55","10/11/2024 8:56","0","100","61","1","10/11/2024 8:56","","","","","anonymous","EN","1",355,"7","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:50","10/11/2024 8:56","0","100","352","1","10/11/2024 8:56","","","","","anonymous","EN","1",356,"7","1","","","","","","","","","","","","","","6","","","","","","","7","7","6","7","7","4","6","FL_431","","","","Q417|q1","","Q423|p.2|v.2|u.2|x.2|i.2|a.2"
"10/11/2024 8:53","10/11/2024 8:56","0","100","159","1","10/11/2024 8:56","","","","","anonymous","EN","1",357,"7","1","","","","","","","","","","","","","","7","6","7","7","6","7","4","","","","","","","7","FL_430","","","","Q417|q1","Q463|x.1|u.1|v.1|a.1|p.1|i.1",""
"10/11/2024 8:52","10/11/2024 8:56","0","100","237","1","10/11/2024 8:56","","","","","anonymous","EN","1",358,"7","1","6","","","","","","","6","7","6","7","7","4","","","","","","","","","","","","","","6","FL_152","Q457|q1","","Q364|a.4|v.4|i.4|x.4|u.4|p.4","","",""
"10/11/2024 8:53","10/11/2024 8:56","0","100","170","1","10/11/2024 8:56","","","","","anonymous","EN","1",359,"7","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:48","10/11/2024 8:56","0","100","435","1","10/11/2024 8:56","","","","","anonymous","EN","1",360,"7","1","5","5","3","5","6","5","4","","","","","","","","","","","","","","","","","","","","4","FL_151","Q457|q1","Q351|u.3|p.3|v.3|x.3|i.3|a.3","","","",""
"10/11/2024 8:53","10/11/2024 8:56","0","100","166","1","10/11/2024 8:56","","","","","anonymous","EN","1",361,"7","1","","","","","","","","","","","","","","2","6","6","7","5","6","4","","","","","","","5","FL_430","","","","Q417|q1","Q463|v.1|a.1|p.1|i.1|u.1|x.1",""
"10/11/2024 8:52","10/11/2024 8:56","0","100","214","1","10/11/2024 8:56","","","","","anonymous","EN","1",362,"7","1","6","","","","","","","3","3","3","4","4","4","","","","","","","","","","","","","","3","FL_152","Q457|q1","","Q364|a.4|x.4|u.4|i.4|v.4|p.4","","",""
"10/11/2024 8:49","10/11/2024 8:56","0","100","382","1","10/11/2024 8:56","","","","","anonymous","EN","1",363,"7","1","3","3","1","2","3","4","4","","","","","","","","","","","","","","","","","","","","2","FL_151","Q457|q1","Q351|a.3|u.3|i.3|v.3|x.3|p.3","","","",""
"10/11/2024 8:49","10/11/2024 8:56","0","100","420","1","10/11/2024 8:56","","","","","anonymous","EN","1",364,"7","1","5","5","6","5","5","5","4","","","","","","","","","","","","","","","","","","","","5","FL_151","Q457|q1","Q351|p.3|a.3|i.3|v.3|u.3|x.3","","","",""
"10/11/2024 8:53","10/11/2024 8:56","0","100","162","1","10/11/2024 8:56","","","","","anonymous","EN","1",365,"7","1","","","","","","","","","","","","","","4","","","","","","","4","4","5","4","4","4","4","FL_431","","","","Q417|q1","","Q423|x.2|i.2|v.2|a.2|p.2|u.2"
"10/11/2024 8:53","10/11/2024 8:56","0","100","177","1","10/11/2024 8:56","","","","","anonymous","EN","1",366,"7","1","6","3","3","4","3","3","4","","","","","","","","","","","","","","","","","","","","2","FL_151","Q457|q1","Q351|i.3|v.3|a.3|u.3|x.3|p.3","","","",""
"10/11/2024 8:48","10/11/2024 8:56","0","100","460","1","10/11/2024 8:56","","","","","anonymous","EN","1",367,"7","1","","","","","","","","","","","","","","6","","","","","","","6","6","6","5","6","4","6","FL_431","","","","Q417|q1","","Q423|x.2|a.2|v.2|i.2|p.2|u.2"
"10/11/2024 8:52","10/11/2024 8:56","0","100","222","1","10/11/2024 8:56","","","","","anonymous","EN","1",368,"7","1","","","","","","","","","","","","","","5","","","","","","","5","5","5","6","3","4","5","FL_431","","","","Q417|q1","","Q423|u.2|i.2|v.2|a.2|p.2|x.2"
"10/11/2024 8:51","10/11/2024 8:57","0","100","339","1","10/11/2024 8:57","","","","","anonymous","EN","1",369,"7","1","5","2","2","2","3","3","4","","","","","","","","","","","","","","","","","","","","2","FL_151","Q457|q1","Q351|i.3|v.3|x.3|a.3|u.3|p.3","","","",""
"10/11/2024 8:51","10/11/2024 8:57","0","100","334","1","10/11/2024 8:57","","","","","anonymous","EN","1",370,"7","1","6","","","","","","","7","7","7","7","6","4","","","","","","","","","","","","","","7","FL_152","Q457|q1","","Q364|u.4|p.4|a.4|i.4|x.4|v.4","","",""
"10/11/2024 8:49","10/11/2024 8:57","0","100","458","1","10/11/2024 8:57","","","","","anonymous","EN","1",371,"7","1","6","","","","","","","4","2","5","4","4","4","","","","","","","","","","","","","","3","FL_152","Q457|q1","","Q364|a.4|i.4|x.4|v.4|u.4|p.4","","",""
"10/11/2024 8:50","10/11/2024 8:57","0","100","372","1","10/11/2024 8:57","","","","","anonymous","EN","1",372,"7","1","","","","","","","","","","","","","","6","","","","","","","5","5","5","4","5","4","5","FL_431","","","","Q417|q1","","Q423|p.2|i.2|u.2|v.2|x.2|a.2"
"10/11/2024 8:51","10/11/2024 8:57","0","100","387","1","10/11/2024 8:57","","","","","anonymous","EN","1",373,"7","1","","","","","","","","","","","","","","6","","","","","","","5","3","5","6","6","4","6","FL_431","","","","Q417|q1","","Q423|p.2|x.2|i.2|a.2|v.2|u.2"
"10/11/2024 8:55","10/11/2024 8:58","0","100","134","1","10/11/2024 8:58","","","","","anonymous","EN","1",374,"7","1","5","","","","","","","2","1","2","3","1","4","","","","","","","","","","","","","","1","FL_152","Q457|q1","","Q364|i.4|a.4|u.4|p.4|v.4|x.4","","",""
"10/11/2024 8:54","10/11/2024 8:58","0","100","232","1","10/11/2024 8:58","","","","","anonymous","EN","1",375,"7","1","","","","","","","","","","","","","","2","2","2","2","2","3","4","","","","","","","2","FL_430","","","","Q417|q1","Q463|i.1|x.1|u.1|a.1|v.1|p.1",""
"10/11/2024 8:53","10/11/2024 8:58","0","100","338","1","10/11/2024 8:58","","","","","anonymous","EN","1",376,"6","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:52","10/11/2024 8:58","0","100","404","1","10/11/2024 8:58","","","","","anonymous","EN","1",377,"7","1","2","2","2","3","2","3","4","","","","","","","","","","","","","","","","","","","","2","FL_151","Q457|q1","Q351|p.3|u.3|i.3|a.3|v.3|x.3","","","",""
"10/11/2024 8:51","10/11/2024 8:59","0","100","504","1","10/11/2024 8:59","","","","","anonymous","EN","1",378,"7","1","4","5","2","3","3","5","4","","","","","","","","","","","","","","","","","","","","4","FL_151","Q457|q1","Q351|a.3|v.3|x.3|i.3|u.3|p.3","","","",""
"10/11/2024 8:49","10/11/2024 9:00","0","100","686","1","10/11/2024 9:00","","","","","anonymous","EN","1",379,"7","1","","","","","","","","","","","","","","6","5","5","3","5","6","4","","","","","","","2","FL_430","","","","Q417|q1","Q463|v.1|p.1|u.1|x.1|i.1|a.1",""
"10/11/2024 8:47","10/11/2024 9:01","0","100","856","1","10/11/2024 9:01","","","","","anonymous","EN","1",380,"7","1","4","2","2","2","2","3","4","","","","","","","","","","","","","","","","","","","","1","FL_151","Q457|q1","Q351|a.3|i.3|u.3|v.3|x.3|p.3","","","",""
"10/11/2024 8:59","10/11/2024 9:02","0","100","164","1","10/11/2024 9:02","","","","","anonymous","EN","1",381,"7","1","","","","","","","","","","","","","","1","","","","","","","2","4","3","3","4","4","1","FL_431","","","","Q417|q1","","Q423|p.2|a.2|i.2|u.2|v.2|x.2"
"10/11/2024 9:15","10/11/2024 9:16","0","100","35","1","10/11/2024 9:16","","","","","anonymous","EN","1",382,"7","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 9:15","10/11/2024 9:16","0","100","79","1","10/11/2024 9:16","","","","","anonymous","EN","1",383,"7","1","6","","","","","","","5","4","5","4","4","4","","","","","","","","","","","","","","5","FL_152","Q457|q1","","Q364|i.4|a.4|v.4|u.4|p.4|x.4","","",""
"10/11/2024 9:15","10/11/2024 9:16","0","100","72","1","10/11/2024 9:16","","","","","anonymous","EN","1",384,"6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 9:17","10/11/2024 9:18","0","100","97","1","10/11/2024 9:18","","","","","anonymous","EN","1",385,"7","1","","","","","","","","","","","","","","2","","","","","","","4","4","5","4","3","4","5","FL_431","","","","Q417|q1","","Q423|u.2|i.2|p.2|v.2|a.2|x.2"
"10/11/2024 9:16","10/11/2024 9:20","0","100","232","1","10/11/2024 9:20","","","","","anonymous","EN","1",386,"7","1","","","","","","","","","","","","","","6","5","4","6","6","7","4","","","","","","","4","FL_430","","","","Q417|q1","Q463|v.1|p.1|u.1|x.1|i.1|a.1",""
"10/11/2024 9:45","10/11/2024 9:46","0","100","57","1","10/11/2024 9:46","","","","","anonymous","EN","1",387,"6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:43","10/11/2024 8:43","0","4","17","0","10/18/2024 8:43","","","","","anonymous","EN","1",388,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:43","10/11/2024 8:43","0","4","17","0","10/18/2024 8:43","","","","","anonymous","EN","1",389,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:48","10/11/2024 8:48","0","4","23","0","10/18/2024 8:48","","","","","anonymous","EN","1",390,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:45","10/11/2024 8:57","0","83","693","0","10/18/2024 8:57","","","","","anonymous","EN","1",391,"7","1","6","","","","","","","","","","","","","","","","","","","","","","","","","","","FL_152","Q457|q1","","Q364|x.4|p.4|u.4|a.4|v.4|i.4","","",""
"10/11/2024 9:01","10/11/2024 9:01","0","4","7","0","10/18/2024 9:01","","","","","anonymous","EN","1",392,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 9:09","10/11/2024 9:09","0","4","10","0","10/18/2024 9:09","","","","","anonymous","EN","1",393,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/26/2024 9:30","10/26/2024 9:34","0","100","227","1","10/26/2024 9:34","","","","","anonymous","EN","1",394,"7","1","7","","","","","","","3","4","3","3","5","4","","","","","","","","","","","","","","2","FL_152","Q457|q1","","Q364|x.4|i.4|p.4|a.4|v.4|u.4","","",""
"10/26/2024 9:30","10/26/2024 9:42","0","100","724","1","10/26/2024 9:42","","","","","anonymous","EN","1",395,"7","1","5","3","5","5","1","1","4","","","","","","","","","","","","","","","","","","","","3","FL_151","Q457|q1","Q351|i.3|p.3|v.3|x.3|u.3|a.3","","","",""
