StartDate,EndDate,Status,Progress,Duration..in.seconds.,Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,consent,id,Q3,Q5,X65_att,X65_v.n,X65_p.n,X65_i.n,X65_u.n,X65_a.n,X66_att,X66_v.n,X66_p.n,X66_i.n,X66_u.n,X66_a.n,X67_att,X67_v.n,X67_p.n,X67_i.n,X67_u.n,X67_a.n,X68_att,X68_v.n,X68_p.n,X68_i.n,X68_u.n,X68_a.n,X69_att,X69_v.n,X69_p.n,X69_i.n,X69_u.n,X69_a.n,X70_att,X70_v.n,X70_p.n,X70_i.n,X70_u.n,X70_a.n,X71_att,X71_v.n,X71_p.n,X71_i.n,X71_u.n,X71_a.n,X72_att,X72_v.n,X72_p.n,X72_i.n,X72_u.n,X72_a.n,X73_att,X73_v.n,X73_p.n,X73_i.n,X73_u.n,X73_a.n,X74_att,X74_v.n,X74_p.n,X74_i.n,X74_u.n,X74_a.n,X22_att,X22_v.g,X22_p.g,X22_i.g,X22_u.g,X22_a.g,X23_att,X23_v.g,X23_p.g,X23_i.g,X23_u.g,X23_a.g,X24_att,X24_v.g,X24_p.g,X24_i.g,X24_u.g,X24_a.g,X25_att,X25_v.g,X25_p.g,X25_i.g,X25_u.g,X25_a.g,X26_att,X26_v.g,X26_p.g,X26_i.g,X26_u.g,X26_a.g,X27_att,X27_v.g,X27_p.g,X27_i.g,X27_u.g,X27_a.g,X28_att,X28_v.g,X28_p.g,X28_i.g,X28_u.g,X28_a.g,X29_att,X29_v.g,X29_p.g,X29_i.g,X29_u.g,X29_a.g,X30_att,X30_v.g,X30_p.g,X30_i.g,X30_u.g,X30_a.g,X31_att,X31_v.g,X31_p.g,X31_i.g,X31_u.g,X31_a.g,FL_4_DO,insightful_DO,uninsightful_DO
4/19/2025 13:25,4/19/2025 13:28,0,100,209,1,4/19/2025 13:28,,,,,anonymous,EN,1,178,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,5,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|p.n|u.n|a.n|v.n|i.n|att,
4/19/2025 13:26,4/19/2025 13:28,0,100,140,1,4/19/2025 13:28,,,,,anonymous,EN,1,179,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2025 13:27,4/19/2025 13:28,0,100,92,1,4/19/2025 13:28,,,,,anonymous,EN,1,180,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,3,3,4,5,uninsightful,,Q210|uninsightful|v.g|att|p.g|i.g|u.g|a.g
4/19/2025 13:26,4/19/2025 13:28,0,100,123,1,4/19/2025 13:28,,,,,anonymous,EN,1,181,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|v.g|a.g|i.g|p.g|att|u.g
4/19/2025 13:27,4/19/2025 13:28,0,100,101,1,4/19/2025 13:28,,,,,anonymous,EN,1,182,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2025 13:25,4/19/2025 13:28,0,100,182,1,4/19/2025 13:28,,,,,anonymous,EN,1,183,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|v.g|att|i.g|p.g|a.g|u.g
4/19/2025 13:26,4/19/2025 13:28,0,100,120,1,4/19/2025 13:28,,,,,anonymous,EN,1,184,7,1,,,,,,,,,,,,,,,,,,,,,,,,,4,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|i.n|a.n|v.n|p.n|u.n|att,
4/19/2025 13:25,4/19/2025 13:28,0,100,171,1,4/19/2025 13:28,,,,,anonymous,EN,1,185,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|i.n|p.n|u.n|a.n|v.n|att,
4/19/2025 13:26,4/19/2025 13:28,0,100,164,1,4/19/2025 13:28,,,,,anonymous,EN,1,186,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,3,7,6,5,uninsightful,,Q210|uninsightful|u.g|i.g|v.g|a.g|p.g|att
4/19/2025 13:26,4/19/2025 13:28,0,100,156,1,4/19/2025 13:28,,,,,anonymous,EN,1,187,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|i.n|a.n|v.n|u.n|p.n|att,
4/19/2025 13:25,4/19/2025 13:28,0,100,216,1,4/19/2025 13:28,,,,,anonymous,EN,1,188,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|att|p.n|v.n|u.n|i.n|a.n,
4/19/2025 13:26,4/19/2025 13:28,0,100,147,1,4/19/2025 13:28,,,,,anonymous,EN,1,189,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|u.g|i.g|a.g|p.g|v.g|att
4/19/2025 13:25,4/19/2025 13:28,0,100,199,1,4/19/2025 13:28,,,,,anonymous,EN,1,190,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|v.n|a.n|i.n|p.n|att|u.n,
4/19/2025 13:25,4/19/2025 13:28,0,100,226,1,4/19/2025 13:28,,,,,anonymous,EN,1,191,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|u.g|att|i.g|a.g|v.g|p.g
4/19/2025 13:26,4/19/2025 13:28,0,100,131,1,4/19/2025 13:28,,,,,anonymous,EN,1,192,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2025 13:26,4/19/2025 13:29,0,100,166,1,4/19/2025 13:29,,,,,anonymous,EN,1,193,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,7,6,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|u.n|i.n|a.n|att|p.n|v.n,
4/19/2025 13:25,4/19/2025 13:29,0,100,215,1,4/19/2025 13:29,,,,,anonymous,EN,1,194,7,1,4,3,1,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|a.n|u.n|v.n|p.n|att|i.n,
4/19/2025 13:26,4/19/2025 13:29,0,100,176,1,4/19/2025 13:29,,,,,anonymous,EN,1,195,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,6,5,6,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|p.g|v.g|u.g|att|a.g|i.g
4/19/2025 13:26,4/19/2025 13:29,0,100,146,1,4/19/2025 13:29,,,,,anonymous,EN,1,196,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|u.n|att|p.n|i.n|v.n|a.n,
4/19/2025 13:26,4/19/2025 13:29,0,100,156,1,4/19/2025 13:29,,,,,anonymous,EN,1,197,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|u.g|i.g|att|v.g|a.g|p.g
4/19/2025 13:26,4/19/2025 13:29,0,100,146,1,4/19/2025 13:29,,,,,anonymous,EN,1,198,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|v.n|u.n|i.n|att|p.n|a.n,
4/19/2025 13:26,4/19/2025 13:29,0,100,142,1,4/19/2025 13:29,,,,,anonymous,EN,1,199,7,1,4,5,5,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|p.n|v.n|a.n|u.n|att|i.n,
4/19/2025 13:25,4/19/2025 13:29,0,100,219,1,4/19/2025 13:29,,,,,anonymous,EN,1,200,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,4,5,6,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|u.g|p.g|i.g|v.g|a.g|att
4/19/2025 13:25,4/19/2025 13:29,0,100,229,1,4/19/2025 13:29,,,,,anonymous,EN,1,201,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|p.g|a.g|u.g|att|i.g|v.g
4/19/2025 13:27,4/19/2025 13:29,0,100,121,1,4/19/2025 13:29,,,,,anonymous,EN,1,202,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2025 13:25,4/19/2025 13:29,0,100,190,1,4/19/2025 13:29,,,,,anonymous,EN,1,203,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|p.g|a.g|i.g|att|u.g|v.g
4/19/2025 13:25,4/19/2025 13:29,0,100,210,1,4/19/2025 13:29,,,,,anonymous,EN,1,204,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,5,7,6,6,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|a.g|p.g|att|v.g|u.g|i.g
4/19/2025 13:27,4/19/2025 13:29,0,100,104,1,4/19/2025 13:29,,,,,anonymous,EN,1,205,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|u.n|v.n|a.n|att|i.n|p.n,
4/19/2025 13:26,4/19/2025 13:29,0,100,157,1,4/19/2025 13:29,,,,,anonymous,EN,1,206,7,1,,,,,,,,,,,,,,,,,,,4,5,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|p.n|u.n|a.n|v.n|i.n|att,
4/19/2025 13:27,4/19/2025 13:29,0,100,120,1,4/19/2025 13:29,,,,,anonymous,EN,1,207,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,,,,,,,uninsightful,,Q210|uninsightful|p.g|v.g|a.g|u.g|i.g|att
4/19/2025 13:24,4/19/2025 13:29,0,100,267,1,4/19/2025 13:29,,,,,anonymous,EN,1,208,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|p.n|u.n|v.n|i.n|att|a.n,
4/19/2025 13:26,4/19/2025 13:29,0,100,164,1,4/19/2025 13:29,,,,,anonymous,EN,1,209,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,7,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|p.g|v.g|a.g|u.g|i.g|att
4/19/2025 13:26,4/19/2025 13:29,0,100,196,1,4/19/2025 13:29,,,,,anonymous,EN,1,210,7,1,,,,,,,,,,,,,,,,,,,4,5,5,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|a.n|att|i.n|p.n|v.n|u.n,
4/19/2025 13:28,4/19/2025 13:29,0,100,59,1,4/19/2025 13:29,,,,,anonymous,EN,1,211,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,6,6,6,6,,,,,,,uninsightful,,Q210|uninsightful|u.g|v.g|i.g|p.g|att|a.g
4/19/2025 13:27,4/19/2025 13:29,0,100,134,1,4/19/2025 13:29,,,,,anonymous,EN,1,212,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,7,7,6,7,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|i.g|v.g|a.g|u.g|att|p.g
4/19/2025 13:25,4/19/2025 13:29,0,100,213,1,4/19/2025 13:29,,,,,anonymous,EN,1,213,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,7,2,5,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|i.g|v.g|att|a.g|p.g|u.g
4/19/2025 13:26,4/19/2025 13:29,0,100,167,1,4/19/2025 13:29,,,,,anonymous,EN,1,214,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|p.g|v.g|att|u.g|a.g|i.g
4/19/2025 13:26,4/19/2025 13:29,0,100,162,1,4/19/2025 13:29,,,,,anonymous,EN,1,215,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|att|i.n|a.n|u.n|v.n|p.n,
4/19/2025 13:24,4/19/2025 13:29,0,100,272,1,4/19/2025 13:29,,,,,anonymous,EN,1,216,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|i.g|u.g|v.g|a.g|att|p.g
4/19/2025 13:25,4/19/2025 13:29,0,100,254,1,4/19/2025 13:29,,,,,anonymous,EN,1,217,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|i.n|att|u.n|a.n|v.n|p.n,
4/19/2025 13:25,4/19/2025 13:29,0,100,225,1,4/19/2025 13:29,,,,,anonymous,EN,1,218,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2025 13:26,4/19/2025 13:29,0,100,151,1,4/19/2025 13:29,,,,,anonymous,EN,1,219,7,1,,,,,,,4,5,6,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|i.n|att|u.n|a.n|v.n|p.n,
4/19/2025 13:26,4/19/2025 13:29,0,100,201,1,4/19/2025 13:29,,,,,anonymous,EN,1,220,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,6,4,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|att|i.n|v.n|a.n|u.n|p.n,
4/19/2025 13:26,4/19/2025 13:29,0,100,172,1,4/19/2025 13:29,,,,,anonymous,EN,1,221,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,5,7,6,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|att|p.g|i.g|a.g|u.g|v.g
4/19/2025 13:26,4/19/2025 13:29,0,100,192,1,4/19/2025 13:29,,,,,anonymous,EN,1,222,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,5,4,4,4,uninsightful,,Q210|uninsightful|p.g|v.g|a.g|i.g|att|u.g
4/19/2025 13:27,4/19/2025 13:29,0,100,108,1,4/19/2025 13:29,,,,,anonymous,EN,1,223,7,1,,,,,,,4,6,5,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|u.n|att|i.n|v.n|p.n|a.n,
4/19/2025 13:25,4/19/2025 13:29,0,100,226,1,4/19/2025 13:29,,,,,anonymous,EN,1,224,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|att|i.g|p.g|a.g|u.g|v.g
4/19/2025 13:26,4/19/2025 13:29,0,100,198,1,4/19/2025 13:29,,,,,anonymous,EN,1,225,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|p.n|u.n|att|v.n|i.n|a.n,
4/19/2025 13:27,4/19/2025 13:29,0,100,148,1,4/19/2025 13:29,,,,,anonymous,EN,1,226,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2025 13:25,4/19/2025 13:29,0,100,261,1,4/19/2025 13:29,,,,,anonymous,EN,1,227,7,1,,,,,,,,,,,,,,,,,,,4,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|u.n|p.n|att|i.n|v.n|a.n,
4/19/2025 13:27,4/19/2025 13:29,0,100,119,1,4/19/2025 13:29,,,,,anonymous,EN,1,228,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|u.n|att|p.n|a.n|i.n|v.n,
4/19/2025 13:25,4/19/2025 13:29,0,100,265,1,4/19/2025 13:29,,,,,anonymous,EN,1,229,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|att|u.n|p.n|i.n|a.n|v.n,
4/19/2025 13:25,4/19/2025 13:29,0,100,262,1,4/19/2025 13:29,,,,,anonymous,EN,1,230,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2025 13:26,4/19/2025 13:29,0,100,216,1,4/19/2025 13:29,,,,,anonymous,EN,1,231,7,1,,,,,,,,,,,,,,,,,,,4,6,6,5,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|p.n|a.n|i.n|v.n|att|u.n,
4/19/2025 13:28,4/19/2025 13:29,0,100,80,1,4/19/2025 13:29,,,,,anonymous,EN,1,232,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,3,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|v.g|p.g|att|a.g|i.g|u.g
4/19/2025 13:26,4/19/2025 13:29,0,100,196,1,4/19/2025 13:29,,,,,anonymous,EN,1,233,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|v.g|u.g|a.g|i.g|att|p.g
4/19/2025 13:26,4/19/2025 13:29,0,100,189,1,4/19/2025 13:29,,,,,anonymous,EN,1,234,7,1,,,,,,,,,,,,,,,,,,,,,,,,,7,6,7,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|i.n|att|v.n|a.n|u.n|p.n,
4/19/2025 13:26,4/19/2025 13:29,0,100,196,1,4/19/2025 13:29,,,,,anonymous,EN,1,235,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,4,3,5,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|p.g|v.g|i.g|a.g|u.g|att
4/19/2025 13:26,4/19/2025 13:29,0,100,219,1,4/19/2025 13:29,,,,,anonymous,EN,1,236,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,uninsightful,,Q210|uninsightful|att|a.g|u.g|v.g|i.g|p.g
