StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,consent,pid,id,com.1,com.2,v.1_s,p.1_s,i.1_s,u.1_s,a.1_s,z,v.2_s,p.2_s,i.2_s,u.2_s,a.2_s,x.2_s,v.1_f,p.1_f,i.1_f,u.1_f,a.1_f,v.2_f,p.2_f,i.2_f,u.2_f,a.2_f,x.2_f,v.1_m,p.1_m,i.1_m,u.1_m,a.1_m,v.2_m,p.2_m,i.2_m,u.2_m,a.2_m,x.2_m,v.1_b,p.1_b,i.1_b,u.1_b,a.1_b,v.2_b,p.2_b,i.2_b,u.2_b,a.2_b,x.2_b,v.3_s,p.3_s,i.3_s,u.3_s,a.3_s,x.3_s,v.3_f,p.3_f,i.3_f,u.3_f,a.3_f,x.3_f,v.3_m,p.3_m,i.3_m,u.3_m,a.3_m,x.3_m,v.3_b,p.3_b,i.3_b,u.3_b,a.3_b,x.3_b,cvm,FL_209_DO,FL_130_DO,FL_178_DO,FL_259_DO,FL_332_DO,viennamessage_DO,viennarelevantcase_DO,merrickmessage_DO,merrickrelevantcase_DO,blockbustermessage_DO,blockbusterrelevantcase_DO,bikemessage_DO,bikerelevantcase_DO,viennairrelevantcase_DO,merrickirrelevantcase_DO,blockbusterirrelevantcase_DO,bikeirrelevantcase_DO
9/6/2024 8:03,9/6/2024 8:09,0,100,360,1,9/6/2024 8:09,,,,,anonymous,EN,1,66a3d6dbfbd20e8283f73cc0,5afc2d1f2406810001d625c0,7,1,,,,,,"The implementation of 'subtle' changes in descriptions having an impact was a straightforward concept to understand, and is a logical one. However, the dog food anecdote given was more ambiguous, and made me wonder whether i was to imagine the product's description being subtly changed in order to incorporate the executive personally taste-testing the food, and whether such a strategy would have radically improved sales figures.",,,,,,,4,4,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,3,4,,,,,,,,,,,,,1,FL_259,,,FL_267,,,,Q351|a.1_f|u.1_f|v.1_f|p.1_f|i.1_f,,,,,,,Q410|a.3_f|p.3_f|u.3_f|i.3_f|v.3_f|x.3_f,,
9/6/2024 7:57,9/6/2024 8:09,0,100,726,1,9/6/2024 8:09,,,,,anonymous,EN,1,66befbac1626bbe09ebae758,663901c69e5fdc545da2c72a,7,1,5,5,5,5,5,I learnt that doctor have to always wash their hands to avoid contamination which can lead to death of babies.,6,6,6,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FL_178,,FL_179,,,Q437|p.1_s|i.1_s|u.1_s|a.1_s|v.1_s,Q443|i.2_s|a.2_s|p.2_s|v.2_s|u.2_s|x.2_s,,,,,,,,,,
9/6/2024 7:55,9/6/2024 8:09,0,100,855,1,9/6/2024 8:09,,,,,anonymous,EN,1,669a6ca058b9c2c79951ff19,66c38330bb6030f9bd6827e2,7,1,,,,,,"in this study I gained insight on understanding the impact of use of language and how vague statements may sometimes lead to almost the message not being conveyed the way it was meant to be received, I also learnt that a business may have a dedicated team but can still fail.",,,,,,,5,5,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,6,4,5,3,,,,,,,,,,,,,2,FL_259,,,FL_267,,,,Q351|u.1_f|p.1_f|a.1_f|i.1_f|v.1_f,,,,,,,Q410|x.3_f|u.3_f|p.3_f|i.3_f|v.3_f|a.3_f,,
9/6/2024 8:01,9/6/2024 8:10,0,100,492,1,9/6/2024 8:10,,,,,anonymous,EN,1,6686b7c2baffc1deba5dd074,60fd093548ae24bc1a355bf7,7,1,2,1,3,3,2,I believe it trys to make you think in a way of reading a description will make you believe what you read but then give you two assumptions so its for me how you choose to believe ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,4,,,,,,,,,,,,,,,,,,,2,FL_259,,,FL_260,,Q437|i.1_s|u.1_s|a.1_s|v.1_s|p.1_s,,,,,,,,Q450|v.3_s|a.3_s|u.3_s|x.3_s|i.3_s|p.3_s,,,
9/6/2024 8:01,9/6/2024 8:10,0,100,533,1,9/6/2024 8:10,,,,,anonymous,EN,1,64551b45afa06fb63ee35b0f,66b4a66eee6cb69bea6b8520,7,1,6,5,6,6,6,I learnt that some people do not believe you even if you have overwhelming evidence they always try to look for something else before they can relate to what  you were presenting.,6,6,7,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_130,FL_134,,,,Q437|i.1_s|v.1_s|u.1_s|a.1_s|p.1_s,Q443|u.2_s|v.2_s|i.2_s|a.2_s|x.2_s|p.2_s,,,,,,,,,,
9/6/2024 7:51,9/6/2024 8:10,0,100,1095,1,9/6/2024 8:10,,,,,anonymous,EN,1,5fd394142d643f016601af39,66ae69a893e6662364816866,7,1,,,,,,"In learnt in order to have meaningful success in business you have to take note of recent changes and trends inorder to achieve success, cause meeting the changing needs of your clients or customers increases profitability ",,,,,,,,,,,,,,,,,,6,6,7,6,6,6,5,6,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FL_130,FL_151,,,,,,,,Q457|i.1_m|v.1_m|u.1_m|a.1_m|p.1_m,Q463|u.2_m|i.2_m|v.2_m|a.2_m|p.2_m|x.2_m,,,,,,
9/6/2024 7:59,9/6/2024 8:10,0,100,662,1,9/6/2024 8:10,,,,,anonymous,EN,1,6675f35aaf4e264ced855b54,669d11c660121cd99d8af14a,7,1,,,,,,taking care of fragile products during shipping.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,4,1,FL_332,,,,FL_357,,,,,,,Q417|a.1_b|v.1_b|u.1_b|p.1_b|i.1_b,,,,,Q430|i.3_b|a.3_b|p.3_b|x.3_b|u.3_b|v.3_b
9/6/2024 8:01,9/6/2024 8:10,0,100,571,1,9/6/2024 8:10,,,,,anonymous,EN,1,66c75715dbb32f863447cb6b,60d59686a148c19ff53b231a,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2024 8:06,9/6/2024 8:10,0,100,218,1,9/6/2024 8:10,,,,,anonymous,EN,1,62681384fd4e3b590854ac76,66a11282863daf7c5af05107,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2024 8:00,9/6/2024 8:10,0,100,598,1,9/6/2024 8:10,,,,,anonymous,EN,1,60edaadb4a0a769d9a7eff81,6294b55e642b7f8a1bda0b19,7,1,2,2,2,2,1,I learned through the child birth example that underlying theory can help convince you on the legitimacy of any information provided,5,5,5,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_178,,FL_179,,,Q437|u.1_s|i.1_s|p.1_s|a.1_s|v.1_s,Q443|p.2_s|x.2_s|u.2_s|i.2_s|a.2_s|v.2_s,,,,,,,,,,
9/6/2024 8:00,9/6/2024 8:11,0,100,674,1,9/6/2024 8:11,,,,,anonymous,EN,1,667c11e69cf5a01dded3075d,6677e0167f4f962c707a8b9c,7,1,,,,,,Changing a product's valeu can easily increase  its market sales and people's perspective on how they view the product.,,,,,,,6,5,5,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,4,4,,,,,,,,,,,,,1,FL_332,,,,FL_339,,,Q351|p.1_f|i.1_f|a.1_f|v.1_f|u.1_f,,,,,,,Q410|a.3_f|u.3_f|x.3_f|p.3_f|v.3_f|i.3_f,,
9/6/2024 8:04,9/6/2024 8:11,0,100,390,1,9/6/2024 8:11,,,,,anonymous,EN,1,60ca6cf4fb84a3c8c377b3ae,60ca6cf4fb84a3c8c377b3ae,7,1,,,,,,What I have learned is that sometimes you have to be a little creative in order to achieve certain results.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,6,5,7,6,6,7,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_178,,FL_203,,,,,,,,,Q417|a.1_b|p.1_b|u.1_b|i.1_b|v.1_b,Q423|i.2_b|v.2_b|x.2_b|p.2_b|u.2_b|a.2_b,,,,
9/6/2024 8:02,9/6/2024 8:11,0,100,562,1,9/6/2024 8:11,,,,,anonymous,EN,1,6475f6ae824f9aa5342903fa,667d92f2ea5c1542f417285d,7,1,,,,,,The information I just read was insightful as I learnt that subtles in products play a huge role or has a great influence on sales. ,,,,,,,6,6,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,7,4,,,,,,,,,,,,,2,FL_332,,,,FL_339,,,Q351|a.1_f|u.1_f|i.1_f|p.1_f|v.1_f,,,,,,,Q410|u.3_f|i.3_f|v.3_f|x.3_f|a.3_f|p.3_f,,
9/6/2024 8:03,9/6/2024 8:11,0,100,478,1,9/6/2024 8:11,,,,,anonymous,EN,1,6661734a551b4354f952cd57,6698e97867cc303dd325b2eb,7,1,,,,,,"For business growth and success, it is important to keep track of emerging trends and technologies and try to adapt to them",,,,,,,,,,,,,,,,,,4,2,2,5,6,3,3,6,6,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FL_130,FL_151,,,,,,,,Q457|u.1_m|a.1_m|p.1_m|v.1_m|i.1_m,Q463|v.2_m|u.2_m|p.2_m|a.2_m|x.2_m|i.2_m,,,,,,
9/6/2024 7:57,9/6/2024 8:11,0,100,862,1,9/6/2024 8:11,,,,,anonymous,EN,1,60827e52a046c9b82574d391,61227b57892526009ba94be5,7,1,6,5,7,6,5,"I think everyone's opinion should be considered regardless to lack the information might be, but not everyone should value every opinion unless it is considered proven.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,6,7,7,4,,,,,,,,,,,,,,,,,,,1,FL_332,,,,FL_333,Q437|i.1_s|a.1_s|u.1_s|p.1_s|v.1_s,,,,,,,,Q450|i.3_s|v.3_s|u.3_s|a.3_s|p.3_s|x.3_s,,,
9/6/2024 8:02,9/6/2024 8:11,0,100,569,1,9/6/2024 8:11,,,,,anonymous,EN,1,66a11282863daf7c5af05107,66a3d6dbfbd20e8283f73cc0,7,1,,,,,,"Using packaging that looks like it contains fragile stuff, or says that it contains fragile items. makes people more careful with it. It is true probably but it doesn't seem very useful to package something with instructions on how to handle it. As such instructions seem to be seldomly followed. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,2,1,5,5,5,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_130,FL_152,,,,,,,,,,Q417|p.1_b|i.1_b|v.1_b|a.1_b|u.1_b,Q423|i.2_b|x.2_b|v.2_b|u.2_b|p.2_b|a.2_b,,,,
9/6/2024 8:03,9/6/2024 8:11,0,100,501,1,9/6/2024 8:11,,,,,anonymous,EN,1,666f0c223e3a153f4b036f59,6689990ca350d43f2381c0e1,7,1,,,,,,The description that was given for the product was centered on the CEO thinking highly of their own product instead of focusing on the customer which is not what the business should aim for this could have resulted in the decrease in sales.,,,,,,,5,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,7,6,6,4,,,,,,,,,,,,,2,FL_259,,,FL_267,,,,Q351|v.1_f|a.1_f|i.1_f|u.1_f|p.1_f,,,,,,,Q410|v.3_f|p.3_f|i.3_f|u.3_f|x.3_f|a.3_f,,
9/6/2024 7:53,9/6/2024 8:11,0,100,1125,1,9/6/2024 8:11,,,,,anonymous,EN,1,66a0fe467dea9362d4436fec,5e73746e686c0c2c978392e1,7,1,,,,,,I think that information is somewhat useful because all depends on the perspective used and every person has their own thougths about a topic.  ,,,,,,,4,4,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,4,4,4,,,,,,,,,,,,,1,FL_332,,,,FL_339,,,Q351|p.1_f|i.1_f|a.1_f|v.1_f|u.1_f,,,,,,,Q410|u.3_f|v.3_f|i.3_f|x.3_f|p.3_f|a.3_f,,
9/6/2024 7:58,9/6/2024 8:12,0,100,850,1,9/6/2024 8:12,,,,,anonymous,EN,1,63d6585340a67f5671ef6b7f,66c5f3b24507c79830b451a7,7,1,,,,,,"With experience in direct sales, these metrics are of immediate practical use. ",,,,,,,6,4,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,4,,,,,,,,,,,,,1,FL_332,,,,FL_339,,,Q351|v.1_f|u.1_f|i.1_f|p.1_f|a.1_f,,,,,,,Q410|x.3_f|p.3_f|v.3_f|u.3_f|a.3_f|i.3_f,,
9/6/2024 8:06,9/6/2024 8:12,0,100,363,1,9/6/2024 8:12,,,,,anonymous,EN,1,62b4403257f7d42730f83394,66ccafef2e35f6ea717753b0,7,1,5,5,6,6,6,Well the insight it provided to me was that all pieces of advice contain something that you should hold on to and try to make the best of,5,6,5,6,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_130,FL_134,,,,Q437|i.1_s|u.1_s|a.1_s|v.1_s|p.1_s,Q443|v.2_s|i.2_s|a.2_s|u.2_s|p.2_s|x.2_s,,,,,,,,,,
9/6/2024 8:00,9/6/2024 8:12,0,100,697,1,9/6/2024 8:12,,,,,anonymous,EN,1,6640cd45e43a30e36a8923ed,666c46689192fcbdd74a248e,7,1,3,2,5,4,2,"In the 1800s, doctor's weren't convinced about hand hygiene",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,5,3,4,,,,,,,,,,,,,,,,,,,2,FL_259,,,FL_260,,Q437|a.1_s|i.1_s|u.1_s|p.1_s|v.1_s,,,,,,,,Q450|u.3_s|p.3_s|v.3_s|i.3_s|a.3_s|x.3_s,,,
9/6/2024 8:05,9/6/2024 8:12,0,100,430,1,9/6/2024 8:12,,,,,anonymous,EN,1,5b4038c63d066d0001608c1a,610eb5c0e403b969c1efe69c,7,1,,,,,,You must always be able to predict the changes of trends in every industry if you want your business to succeed.  ,,,,,,,,,,,,,,,,,,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,4,,,,,,,1,FL_259,,,FL_281,,,,,,Q457|p.1_m|u.1_m|v.1_m|a.1_m|i.1_m,,,,,,Q470|u.3_m|p.3_m|v.3_m|x.3_m|i.3_m|a.3_m,
9/6/2024 8:03,9/6/2024 8:12,0,100,537,1,9/6/2024 8:12,,,,,anonymous,EN,1,64455cfdcc83f30266ad2345,66a0fe467dea9362d4436fec,7,1,,,,,,I learn to adapt to changing situtations in dynamic evironment which is very important for everyday survival of both human and businesses.,,,,,,,,,,,,,,,,,,6,6,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,7,4,,,,,,,2,FL_332,,,,FL_351,,,,,Q457|i.1_m|v.1_m|p.1_m|u.1_m|a.1_m,,,,,,Q470|v.3_m|p.3_m|a.3_m|u.3_m|x.3_m|i.3_m,
9/6/2024 8:07,9/6/2024 8:13,0,100,305,1,9/6/2024 8:13,,,,,anonymous,EN,1,6689990ca350d43f2381c0e1,64886f08f4808624ea6a10fc,7,1,,,,,,"I have not learnt much from the lesson, it was kind of useless to me.",,,,,,,4,5,6,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,2,2,2,4,,,,,,,,,,,,,1,FL_259,,,FL_267,,,,Q351|u.1_f|a.1_f|i.1_f|p.1_f|v.1_f,,,,,,,Q410|v.3_f|p.3_f|a.3_f|i.3_f|x.3_f|u.3_f,,
9/6/2024 7:51,9/6/2024 8:13,0,100,1322,1,9/6/2024 8:13,,,,,anonymous,EN,1,60a2d0f8a996c447692d4b73,615edc9f14800025c5a8b6f3,7,1,,,,,,The information given is not that useful cause its not user friendly,,,,,,,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,6,5,4,,,,,,,,,,,,,1,FL_332,,,,FL_339,,,Q351|a.1_f|u.1_f|p.1_f|v.1_f|i.1_f,,,,,,,Q410|u.3_f|x.3_f|i.3_f|p.3_f|a.3_f|v.3_f,,
9/6/2024 8:02,9/6/2024 8:13,0,100,666,1,9/6/2024 8:13,,,,,anonymous,EN,1,6669a3b78122cd9ca5a0f8fd,66b77e4a88d438c8dab53edf,7,1,,,,,,I ha learned that innovation and adaptability are very crucial for success in business and in life.,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_178,,FL_197,,,,,,,Q457|a.1_m|v.1_m|p.1_m|u.1_m|i.1_m,Q463|i.2_m|x.2_m|u.2_m|v.2_m|a.2_m|p.2_m,,,,,,
9/6/2024 7:47,9/6/2024 8:13,0,100,1572,1,9/6/2024 8:13,,,,,anonymous,EN,1,66c74964469a7c10a71e2c67,5d4dd58bbd127b0019c6d59b,7,1,,,,,,I learned that a slight and subtle difference in a product's description benefits can determine how well or not the product does in the market.,,,,,,,6,6,7,7,7,7,7,7,7,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_130,FL_136,,,,,,Q351|i.1_f|v.1_f|u.1_f|a.1_f|p.1_f,Q364|a.2_f|v.2_f|x.2_f|p.2_f|i.2_f|u.2_f,,,,,,,,
9/6/2024 8:06,9/6/2024 8:13,0,100,435,1,9/6/2024 8:13,,,,,anonymous,EN,1,58c84d506d1c600001a09319,66967a8dc94c6005b0a345f5,7,1,,,,,,It taught me alot about the products and the pricing.,,,,,,,5,6,7,5,6,4,5,4,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_130,FL_136,,,,,,Q351|i.1_f|v.1_f|a.1_f|u.1_f|p.1_f,Q364|i.2_f|x.2_f|p.2_f|v.2_f|a.2_f|u.2_f,,,,,,,,
9/6/2024 8:00,9/6/2024 8:13,0,100,786,1,9/6/2024 8:13,,,,,anonymous,EN,1,5cffb12df6c3fb00157b2f39,66bcf992235bc8cbb733eaf8,7,1,6,6,5,3,5,that is important toknow more about the is that people should stop criticizing without finding the really information about certain business or group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,4,5,4,,,,,,,,,,,,,,,,,,,2,FL_259,,,FL_260,,Q437|u.1_s|a.1_s|p.1_s|i.1_s|v.1_s,,,,,,,,Q450|a.3_s|v.3_s|x.3_s|u.3_s|p.3_s|i.3_s,,,
9/6/2024 7:56,9/6/2024 8:13,0,100,1051,1,9/6/2024 8:13,,,,,anonymous,EN,1,66b0eaf4da82404f6619accb,60ca0b60979a23c83652c303,7,1,,,,,,I have learned that some things in the world are unpredictable ,,,,,,,,,,,,,,,,,,3,2,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,4,5,5,5,,,,,,,2,FL_259,,,FL_281,,,,,,Q457|i.1_m|v.1_m|u.1_m|a.1_m|p.1_m,,,,,,Q470|v.3_m|x.3_m|u.3_m|p.3_m|i.3_m|a.3_m,
9/6/2024 7:59,9/6/2024 8:14,0,100,916,1,9/6/2024 8:14,,,,,anonymous,EN,1,66967a8dc94c6005b0a345f5,65e85a421f2dee53c62fbf45,7,1,,,,,,"I learned that small changes in how a product's benefits are described can significantly impact sales. It's not just about listing features, but crafting a narrative that resonates with the audience. This lesson taught me to appreciate the power of language and nuance in marketing and communication",,,,,,,7,6,7,7,7,7,7,7,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FL_130,FL_136,,,,,,Q351|i.1_f|u.1_f|p.1_f|v.1_f|a.1_f,Q364|p.2_f|a.2_f|x.2_f|v.2_f|u.2_f|i.2_f,,,,,,,,
9/6/2024 8:00,9/6/2024 8:14,0,100,860,1,9/6/2024 8:14,,,,,anonymous,EN,1,66ccafef2e35f6ea717753b0,667d8c4290041e7d8816e138,7,1,,,,,,"Failing to adapt to industry trends can have severe consequences for businesses. There are missed opportunities of failing to adapt, such as losing competitive edge and falling behind competitors. ",,,,,,,,,,,,,,,,,,3,3,5,3,5,4,4,5,5,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_130,FL_151,,,,,,,,Q457|i.1_m|p.1_m|v.1_m|u.1_m|a.1_m,Q463|a.2_m|x.2_m|i.2_m|v.2_m|p.2_m|u.2_m,,,,,,
9/6/2024 7:54,9/6/2024 8:14,0,100,1178,1,9/6/2024 8:14,,,,,anonymous,EN,1,64886f08f4808624ea6a10fc,65355d8d376492afbc2c3771,7,1,,,,,,"I had gained no insight from any of the information. With information I had read about the products, subjectively that information is useless too me because i don't normally read the products as often as I should nor do I use many products that aren't medically approved. With the information read about the pet food, I gained no value or insight from learning that a grown man ate pet food to prove that his own product was good enough for anyone including him. I do feel that the lesson I may have learned from the pet food information is perseverance and pushing what you believe in as far as you can, but the insinuation of that is very miniscule in that information. ",,,,,,,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,2,2,4,,,,,,,,,,,,,2,FL_259,,,FL_267,,,,Q351|p.1_f|i.1_f|v.1_f|u.1_f|a.1_f,,,,,,,Q410|x.3_f|v.3_f|u.3_f|a.3_f|i.3_f|p.3_f,,
9/6/2024 7:48,9/6/2024 8:14,0,100,1585,1,9/6/2024 8:14,,,,,anonymous,EN,1,60dd30722b3a29b12a2193f8,60df7ffed00034efd9a002c1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2024 7:58,9/6/2024 8:15,0,100,1021,1,9/6/2024 8:15,,,,,anonymous,EN,1,6644b6b44b6e997b3b2f3e6a,614e6768e7d7d58a72d06ccc,7,1,,,,,,"This case study showed me that you cannot simply passively expect to ""surf"" the direction of an organization passively. Actively looking into the future, anticipating trends and changing the direction of your organization to match those trends can help prevent disaster.",,,,,,,,,,,,,,,,,,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,5,5,4,,,,,,,2,FL_259,,,FL_281,,,,,,Q457|i.1_m|p.1_m|v.1_m|u.1_m|a.1_m,,,,,,Q470|a.3_m|x.3_m|u.3_m|i.3_m|p.3_m|v.3_m,
9/6/2024 8:03,9/6/2024 8:15,0,100,711,1,9/6/2024 8:15,,,,,anonymous,EN,1,668e87a1905fa646a45e9989,665696ff9aa0436df28cf7c4,7,1,,,,,,"The lesson raises a valid and important point that should never be overlooked by business owners, or even individuals. However, without much context it provides very little insight, if any at all.",,,,,,,,,,,,,,,,,,7,2,2,5,6,3,2,5,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_130,FL_151,,,,,,,,Q457|v.1_m|u.1_m|a.1_m|p.1_m|i.1_m,Q463|x.2_m|i.2_m|p.2_m|a.2_m|v.2_m|u.2_m,,,,,,
9/6/2024 8:02,9/6/2024 8:15,0,100,753,1,9/6/2024 8:15,,,,,anonymous,EN,1,656c8bf46599eb729c0ade1c,6661734a551b4354f952cd57,7,1,,,,,,"I'm not in business but I would have thought that unless the Blockbuster example was a case study, and went on to describe the errors that led to the bankruptcy, then generic statements like 'failing to predict changes in industry will lead to a company struggling / going bankrupt' is obvious and would be useless information for the attendees of a business lesson",,,,,,,,,,,,,,,,,,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,3,3,4,,,,,,,2,FL_259,,,FL_281,,,,,,Q457|u.1_m|a.1_m|v.1_m|i.1_m|p.1_m,,,,,,Q470|v.3_m|p.3_m|u.3_m|a.3_m|i.3_m|x.3_m,
9/6/2024 8:10,9/6/2024 8:15,0,100,311,1,9/6/2024 8:15,,,,,anonymous,EN,1,669bbb703d604758c292410e,6644b6b44b6e997b3b2f3e6a,7,1,,,,,,Take the information that olyour given break it down and form. Your own oppion.  Even if its against the information you wre given,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,5,3,4,1,FL_259,,,FL_288,,,,,,,,Q417|u.1_b|i.1_b|p.1_b|v.1_b|a.1_b,,,,,Q430|p.3_b|x.3_b|v.3_b|a.3_b|i.3_b|u.3_b
9/6/2024 8:05,9/6/2024 8:15,0,100,638,1,9/6/2024 8:15,,,,,anonymous,EN,1,65fad673a546ab14baf2f8d3,5cffb12df6c3fb00157b2f39,7,1,4,1,3,3,3,"No matter how compelling evidence is, for some people unless it it fits into their ingrained theory,they will never accept it, even when such evidence hass been verified, tested etc.  A example would be the Flat Earth brigade of believers.  Belief and evidence are not good bedfellers if they contradict.  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,3,2,4,,,,,,,,,,,,,,,,,,,1,FL_332,,,,FL_333,Q437|v.1_s|p.1_s|a.1_s|u.1_s|i.1_s,,,,,,,,Q450|v.3_s|i.3_s|a.3_s|p.3_s|u.3_s|x.3_s,,,
9/6/2024 8:00,9/6/2024 8:16,0,100,943,1,9/6/2024 8:16,,,,,anonymous,EN,1,60fc93a0ecef80f3a64f2c60,611e60a6a1fd59a57341b862,7,1,,,,,,No much information was shared to give me a better understanding ,,,,,,,,,,,,,,,,,,2,1,2,3,3,4,5,6,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FL_130,FL_151,,,,,,,,Q457|u.1_m|v.1_m|a.1_m|p.1_m|i.1_m,Q463|i.2_m|a.2_m|p.2_m|x.2_m|u.2_m|v.2_m,,,,,,
9/6/2024 8:02,9/6/2024 8:16,0,100,797,1,9/6/2024 8:16,,,,,anonymous,EN,1,66bb5c09526e6d80f1146800,6640cd45e43a30e36a8923ed,7,1,,,,,,I have learnt that a product is determined by its features which enhances the diffrent options a business can use to gain a competitive edge in the business market.,,,,,,,6,7,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,6,5,5,4,,,,,,,,,,,,,1,FL_332,,,,FL_339,,,Q351|u.1_f|p.1_f|a.1_f|i.1_f|v.1_f,,,,,,,Q410|a.3_f|p.3_f|u.3_f|x.3_f|v.3_f|i.3_f,,
9/6/2024 8:01,9/6/2024 8:16,0,100,926,1,9/6/2024 8:16,,,,,anonymous,EN,1,612d4fb67264485e2f37157e,661586b693c6a8877c8b0ece,7,1,,,,,,"Changing people’s perspective, will make them reconsider situations ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,5,2,4,5,3,4,6,4,4,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_178,,FL_203,,,,,,,,,Q417|i.1_b|v.1_b|p.1_b|u.1_b|a.1_b,Q423|u.2_b|v.2_b|p.2_b|a.2_b|i.2_b|x.2_b,,,,
