StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,pid,id,com.1,com.2,v.vg,p.vg,i.vg,u.vg,a.vg,d.vg,s.vg,g.vg,x.vg,v.vp,p.vp,i.vp,u.vp,a.vp,d.vp,s.vp,g.vp,x.vp,v.vm,p.vm,i.vm,u.vm,a.vm,d.vm,s.vm,g.vm,x.vm,FL_441_DO,Velcrogeneral_DO,Velcroparticular_DO,Velcromessage_DO
12/22/2025 8:14,12/22/2025 8:18,0,41.116.4.181,100,243,1,12/22/2025 8:18,R_2MMVUtOUmiFXlu1,,,,,-26.2309,28.0583,anonymous,EN,1,584d88ee6a3e990001bf1b67,6693ce87e76d32ccf07fbcd8,7,1,3,3,5,5,3,5,4,7,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|a.vg|d.vg|i.vg|p.vg|v.vg|x.vg|s.vg|u.vg|g.vg,,
12/22/2025 8:14,12/22/2025 8:18,0,150.143.47.57,100,235,1,12/22/2025 8:18,R_2NFkAsLKwF8C5aJ,,,,,52.5801,-1.8552,anonymous,EN,1,69139ceb3e3ed64902af2cc9,584d88ee6a3e990001bf1b67,7,1,,,,,,,,,,4,3,4,5,2,6,4,3,4,,,,,,,,,,Velcroparticular,,Q538|g.vp|d.vp|s.vp|i.vp|x.vp|p.vp|u.vp|a.vp|v.vp,
12/22/2025 8:15,12/22/2025 8:18,0,165.225.197.20,100,177,1,12/22/2025 8:18,R_2gApPBQSXYMMxkj,,,,,53.4809,-2.2374,anonymous,EN,1,558955ebfdf99b6bd06016c9,66b9ef043ab8a05b0aea1612,7,1,,,,,,,,,,1,2,2,2,3,1,4,2,4,,,,,,,,,,Velcroparticular,,Q538|s.vp|a.vp|u.vp|p.vp|i.vp|g.vp|v.vp|x.vp|d.vp,
12/22/2025 8:16,12/22/2025 8:18,0,88.97.165.47,100,153,1,12/22/2025 8:18,R_85Hq9YLazqP9VMG,,,,,53.4479,-2.2277,anonymous,EN,1,670f0a3ed9a0843666815df1,605772a89b984daa51fb5692,7,1,,,,,,,,,,,,,,,,,,,5,5,5,6,5,5,6,5,4,Velcromessage,,,Q596|v.vm|a.vm|s.vm|d.vm|g.vm|x.vm|u.vm|p.vm|i.vm
12/22/2025 8:16,12/22/2025 8:18,0,135.23.169.176,100,120,1,12/22/2025 8:18,R_3A0FleQAWLvZWh5,,,,,43.023,-81.1624,anonymous,EN,1,6550de88683355a74699844c,5d01a8cb892f670015312e1a,7,1,,,,,,,,,,,,,,,,,,,2,1,3,2,4,1,3,5,4,Velcromessage,,,Q596|i.vm|p.vm|x.vm|u.vm|g.vm|d.vm|v.vm|a.vm|s.vm
12/22/2025 8:16,12/22/2025 8:18,0,167.248.119.170,100,140,1,12/22/2025 8:18,R_5LZJz1Qu7gzB8h0,,,,,40.8485,-96.6247,anonymous,EN,1,665f469f755e84fb40af7e8f,671508e9560f775016b6001c,7,1,5,5,6,5,6,5,6,6,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|g.vg|x.vg|p.vg|s.vg|a.vg|u.vg|v.vg|i.vg|d.vg,,
12/22/2025 8:15,12/22/2025 8:18,0,41.13.8.61,100,177,1,12/22/2025 8:18,R_2qR1pisR5gbyqv6,,,,,-26.2309,28.0583,anonymous,EN,1,62d7fef5538b81f205ba4656,6680191131ae00d966e0325a,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2025 8:11,12/22/2025 8:19,0,122.161.48.2,100,445,1,12/22/2025 8:19,R_9dyHls5g2hlotpF,,,,,28.5759,77.3345,anonymous,EN,1,614f253f9cb4943cc553e686,66c9b11e758c010b81c0ff53,7,1,3,5,3,3,3,4,5,2,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|a.vg|d.vg|p.vg|s.vg|g.vg|v.vg|x.vg|i.vg|u.vg,,
12/22/2025 8:15,12/22/2025 8:19,0,90.203.147.135,100,200,1,12/22/2025 8:19,R_2dBeukbJi0b1fnr,,,,,53.4314,-1.3607,anonymous,EN,1,63bd81465a7246c0da98e4bd,55a13a6ffdf99b6ec83c23b8,7,1,4,4,4,4,2,5,2,5,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|g.vg|u.vg|a.vg|p.vg|v.vg|i.vg|d.vg|s.vg|x.vg,,
12/22/2025 8:13,12/22/2025 8:19,0,196.115.222.38,100,367,1,12/22/2025 8:19,R_2KdMHSdsvKQyFAM,,,,,33.5922,-7.6184,anonymous,EN,1,66b9ef043ab8a05b0aea1612,682b23f345fc428cc9586a06,7,1,4,4,4,4,2,3,3,4,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|v.vg|u.vg|p.vg|s.vg|i.vg|g.vg|d.vg|a.vg|x.vg,,
12/22/2025 8:17,12/22/2025 8:19,0,63.143.171.87,100,86,1,12/22/2025 8:19,R_5gFcAbxZWgWxLKp,,,,,35.3596,-82.4266,anonymous,EN,1,6663ce16e93da6d9c6ce2821,53987712fdf99b68e3a45021,7,1,,,,,,,,,,,,,,,,,,,2,2,2,3,3,2,2,4,4,Velcromessage,,,Q596|i.vm|v.vm|p.vm|x.vm|d.vm|u.vm|a.vm|g.vm|s.vm
12/22/2025 8:16,12/22/2025 8:19,0,73.170.66.216,100,140,1,12/22/2025 8:19,R_36o8OfSS0dPTiYs,,,,,37.3526,-121.9541,anonymous,EN,1,67be486c2fafa97dd2710135,542473a4fdf99b691fb38455,7,1,,,,,,,,,,,,,,,,,,,2,3,2,2,3,2,2,4,4,Velcromessage,,,Q596|g.vm|p.vm|d.vm|i.vm|a.vm|x.vm|s.vm|u.vm|v.vm
12/22/2025 8:16,12/22/2025 8:19,0,88.3.151.233,100,155,1,12/22/2025 8:19,R_8CeIJsulX0QVWq1,,,,,40.4153,-3.694,anonymous,EN,1,660d6a1f4a7f1337de235daa,5ab3e44cf5918d00012e947a,7,1,,,,,,,,,,4,4,5,4,4,4,2,4,4,,,,,,,,,,Velcroparticular,,Q538|g.vp|u.vp|a.vp|i.vp|x.vp|d.vp|s.vp|v.vp|p.vp,
12/22/2025 8:18,12/22/2025 8:19,0,88.97.178.18,100,77,1,12/22/2025 8:19,R_8hWlDUDZSIahKLH,,,,,53.4146,-2.2274,anonymous,EN,1,653fc6073035a31db0314d04,665c492a372cfba059fbeb56,7,1,6,5,6,6,5,6,5,6,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|d.vg|v.vg|i.vg|u.vg|s.vg|x.vg|a.vg|p.vg|g.vg,,
12/22/2025 8:17,12/22/2025 8:19,0,31.111.58.77,100,110,1,12/22/2025 8:19,R_83oLAFVABxH7X0d,,,,,51.5054,-3.5794,anonymous,EN,1,55a13a6ffdf99b6ec83c23b8,62e023ed4b0fdb8c95a9e47f,7,1,5,6,5,6,5,6,6,5,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|d.vg|v.vg|a.vg|s.vg|i.vg|u.vg|p.vg|x.vg|g.vg,,
12/22/2025 8:17,12/22/2025 8:19,0,101.57.177.103,100,119,1,12/22/2025 8:19,R_2hLCWgJqf66Brkl,,,,,45.0729,7.689,anonymous,EN,1,610c17e0d41308b78dd95cde,669bb61cbc7be494c80aab78,7,1,,,,,,,,,,2,3,2,2,2,2,1,3,4,,,,,,,,,,Velcroparticular,,Q538|u.vp|g.vp|a.vp|d.vp|x.vp|p.vp|s.vp|i.vp|v.vp,
12/22/2025 8:16,12/22/2025 8:19,0,152.38.98.180,100,177,1,12/22/2025 8:19,R_3RgsjRClkdMaDcI,,,,,36.6423,-88.7389,anonymous,EN,1,6680191131ae00d966e0325a,5e28556d0a328c022e11f058,7,1,,,,,,,,,,,,,,,,,,,3,2,4,3,4,2,5,3,4,Velcromessage,,,Q596|a.vm|x.vm|d.vm|i.vm|v.vm|g.vm|u.vm|p.vm|s.vm
12/22/2025 8:12,12/22/2025 8:19,0,86.166.192.76,100,401,1,12/22/2025 8:19,R_2jsxjgSwwjeARyx,,,,,51.4193,-0.3306,anonymous,EN,1,66b0d6ecaaab7cbcd8b2a842,63d13edbfc31f4ecf0122017,7,1,4,1,3,4,3,3,3,4,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|v.vg|i.vg|u.vg|p.vg|x.vg|g.vg|d.vg|a.vg|s.vg,,
12/22/2025 8:18,12/22/2025 8:19,0,41.113.153.57,100,77,1,12/22/2025 8:19,R_8LA5OHvsre8e1q9,,,,,-26.2309,28.0583,anonymous,EN,1,692adf969497ecca4ee9fb06,67b6bc9cb6305ae9e28dfb2b,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2025 8:17,12/22/2025 8:19,0,71.196.34.78,100,127,1,12/22/2025 8:19,R_71PREq6OQ9Mq1Lr,,,,,25.082,-80.4487,anonymous,EN,1,5e28556d0a328c022e11f058,55eb04337480920010aa9e0d,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2025 8:18,12/22/2025 8:19,0,68.205.229.201,100,97,1,12/22/2025 8:19,R_7kcVION5LTyC6Oe,,,,,28.5978,-81.3024,anonymous,EN,1,6765829a949d1203926e1ade,670a8f1dcaf4a756dfd468a8,7,1,4,3,3,3,3,3,4,4,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|v.vg|p.vg|d.vg|u.vg|a.vg|i.vg|x.vg|g.vg|s.vg,,
12/22/2025 8:16,12/22/2025 8:19,0,169.1.63.112,100,215,1,12/22/2025 8:19,R_8fvyD09EUJQpXMK,,,,,-26.1917,28.0523,anonymous,EN,1,65f0a43ed1d258cc4c97805d,616875a9aac7fc90200af741,7,1,2,3,2,2,2,2,2,6,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|p.vg|x.vg|s.vg|a.vg|d.vg|g.vg|u.vg|v.vg|i.vg,,
12/22/2025 8:17,12/22/2025 8:19,0,213.120.112.41,100,147,1,12/22/2025 8:19,R_2F1Wv9zg23jNgEB,,,,,51.7822,-1.4851,anonymous,EN,1,616875a9aac7fc90200af741,5bae3351a91ee200011a4220,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2025 8:16,12/22/2025 8:19,0,197.185.179.235,100,194,1,12/22/2025 8:19,R_80SEWUGWtyZ86xT,,,,,-26.2309,28.0583,anonymous,EN,1,68124ad5d155caaacfe666fc,60815c9ccdc192157a112560,7,1,7,5,6,7,7,7,6,5,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|u.vg|d.vg|x.vg|v.vg|g.vg|s.vg|i.vg|p.vg|a.vg,,
12/22/2025 8:11,12/22/2025 8:19,0,89.70.101.196,100,496,1,12/22/2025 8:19,R_8qmlKJJAeYRsVGr,,,,,53.4353,14.5657,anonymous,EN,1,673757f92aa69c13b7841d90,5ea75e1b76be5a12b5b86e50,7,1,,,,,,,,,,5,5,5,5,2,5,4,6,4,,,,,,,,,,Velcroparticular,,Q538|a.vp|s.vp|g.vp|i.vp|x.vp|p.vp|d.vp|u.vp|v.vp,
12/22/2025 8:13,12/22/2025 8:19,0,90.196.220.234,100,393,1,12/22/2025 8:19,R_2JAGPbAW0g04ead,,,,,55.8696,-4.1062,anonymous,EN,1,669eba3ad8d7d49177bc50d0,67e43d3171f3338caa047245,7,1,,,,,,,,,,1,1,1,1,1,1,1,1,4,,,,,,,,,,Velcroparticular,,Q538|s.vp|g.vp|i.vp|v.vp|a.vp|d.vp|x.vp|p.vp|u.vp,
12/22/2025 8:15,12/22/2025 8:19,0,68.62.96.23,100,254,1,12/22/2025 8:19,R_1qBzGdUM7GbfrdD,,,,,42.3313,-83.4656,anonymous,EN,1,605772a89b984daa51fb5692,6663ce16e93da6d9c6ce2821,7,1,,,,,,,,,,2,1,3,2,1,2,1,2,4,,,,,,,,,,Velcroparticular,,Q538|i.vp|d.vp|p.vp|g.vp|u.vp|a.vp|x.vp|v.vp|s.vp,
12/22/2025 8:16,12/22/2025 8:20,0,76.216.52.126,100,216,1,12/22/2025 8:20,R_3n1TmvvbExXHfM7,,,,,40.8116,-81.4973,anonymous,EN,1,665e796eea7bed4bf74d34fc,5aebbea402d69a0001f1f487,7,1,3,2,3,3,3,3,2,5,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|u.vg|p.vg|s.vg|i.vg|a.vg|d.vg|x.vg|v.vg|g.vg,,
12/22/2025 8:17,12/22/2025 8:20,0,14.191.34.200,100,128,1,12/22/2025 8:20,R_4nMJLyinmOP78Aj,,,,,21.0184,105.8461,anonymous,EN,1,60f2fe8ceffcd871de32fb18,68f11f68bf4c7ad29cb7e8f2,7,1,,,,,,,,,,3,2,5,2,1,4,5,2,4,,,,,,,,,,Velcroparticular,,Q538|a.vp|i.vp|x.vp|u.vp|s.vp|g.vp|p.vp|v.vp|d.vp,
12/22/2025 8:13,12/22/2025 8:20,0,41.122.128.64,100,417,1,12/22/2025 8:20,R_2ZhzNX3I4O5U5Oh,,,,,-26.2309,28.0583,anonymous,EN,1,5aebbea402d69a0001f1f487,6684796875fd5ec451ef3010,7,1,5,6,6,4,6,5,6,6,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|g.vg|a.vg|p.vg|d.vg|v.vg|u.vg|i.vg|s.vg|x.vg,,
12/22/2025 8:17,12/22/2025 8:20,0,86.172.66.151,100,150,1,12/22/2025 8:20,R_29LXfoButjmbJJf,,,,,50.9575,-0.5128,anonymous,EN,1,5eb7094fbb8ed70b61398cff,68247ccc082cf829ea406f9c,7,1,,,,,,,,,,3,3,4,3,3,3,3,4,4,,,,,,,,,,Velcroparticular,,Q538|i.vp|s.vp|x.vp|u.vp|d.vp|p.vp|v.vp|g.vp|a.vp,
12/22/2025 8:15,12/22/2025 8:20,0,41.12.95.230,100,258,1,12/22/2025 8:20,R_8njBxn1wwlCbg1E,,,,,-29.8427,31.0141,anonymous,EN,1,5f2a5f187bf471245f7dc096,610c17e0d41308b78dd95cde,7,1,,,,,,,,,,,,,,,,,,,6,6,4,6,5,4,5,6,4,Velcromessage,,,Q596|p.vm|v.vm|u.vm|i.vm|d.vm|g.vm|a.vm|s.vm|x.vm
12/22/2025 8:18,12/22/2025 8:20,0,41.116.1.47,100,136,1,12/22/2025 8:20,R_2pztYbNtWRvb2aB,,,,,-26.2135,28.1858,anonymous,EN,1,671508e9560f775016b6001c,677593eee8a968d5b0497ff5,7,1,,,,,,,,,,,,,,,,,,,6,6,6,6,7,6,6,6,4,Velcromessage,,,Q596|s.vm|x.vm|g.vm|a.vm|i.vm|v.vm|u.vm|d.vm|p.vm
12/22/2025 8:16,12/22/2025 8:20,0,41.198.158.1,100,250,1,12/22/2025 8:20,R_8upnxkxUo7W7lsM,,,,,-26.2309,28.0583,anonymous,EN,1,60815c9ccdc192157a112560,60f2fe8ceffcd871de32fb18,7,1,,,,,,,,,,1,1,1,4,1,1,1,1,6,,,,,,,,,,Velcroparticular,,Q538|v.vp|x.vp|u.vp|a.vp|p.vp|g.vp|i.vp|d.vp|s.vp,
12/22/2025 8:15,12/22/2025 8:20,0,87.115.249.92,100,292,1,12/22/2025 8:20,R_8OF7Y1fGbsZwM37,,,,,52.253,0.8212,anonymous,EN,1,542473a4fdf99b691fb38455,660d6a1f4a7f1337de235daa,7,1,,,,,,,,,,4,7,5,5,3,4,4,4,4,,,,,,,,,,Velcroparticular,,Q538|p.vp|u.vp|x.vp|g.vp|v.vp|i.vp|s.vp|a.vp|d.vp,
12/22/2025 8:14,12/22/2025 8:20,0,41.144.178.5,100,393,1,12/22/2025 8:20,R_8lWGviDXmZRvg2m,,,,,-29.8553,31.0428,anonymous,EN,1,5ab3e44cf5918d00012e947a,67c44af9f170e1d4143a5112,7,1,,,,,,,,,,,,,,,,,,,4,6,2,4,3,3,5,5,4,Velcromessage,,,Q596|d.vm|x.vm|p.vm|g.vm|i.vm|a.vm|v.vm|s.vm|u.vm
12/22/2025 8:19,12/22/2025 8:20,0,81.149.89.95,100,50,1,12/22/2025 8:20,R_2aqzCZI4iB8SJNe,,,,,52.4328,-2.0317,anonymous,EN,1,5bae3351a91ee200011a4220,59b69d4fb269ef0001801733,7,1,,,,,,,,,,,,,,,,,,,3,4,3,3,4,3,3,4,4,Velcromessage,,,Q596|a.vm|v.vm|s.vm|u.vm|i.vm|p.vm|x.vm|g.vm|d.vm
12/22/2025 8:12,12/22/2025 8:20,0,90.211.61.253,100,489,1,12/22/2025 8:20,R_2GyFS4JHXDxokzn,,,,,52.0126,0.8986,anonymous,EN,1,55eb04337480920010aa9e0d,6140ce04fc55c3149baf0f8b,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2025 8:19,12/22/2025 8:20,0,2.218.182.74,100,98,1,12/22/2025 8:20,R_2n3ddPVsbYKWWPh,,,,,53.4767,-2.0895,anonymous,EN,1,669bb61cbc7be494c80aab78,675cca3a27cd0a6fc7c16a9a,7,1,,,,,,,,,,5,5,3,5,5,2,4,4,4,,,,,,,,,,Velcroparticular,,Q538|s.vp|i.vp|x.vp|u.vp|d.vp|p.vp|v.vp|a.vp|g.vp,
12/22/2025 8:17,12/22/2025 8:21,0,105.8.0.104,100,219,1,12/22/2025 8:21,R_8YXNC18zPiW6hta,,,,,-26.2309,28.0583,anonymous,EN,1,62e023ed4b0fdb8c95a9e47f,66606925c41dcc14ae6cff18,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2025 8:19,12/22/2025 8:21,0,146.200.147.46,100,89,1,12/22/2025 8:21,R_2LeeEYoRIsaWPe6,,,,,55.7292,-3.9601,anonymous,EN,1,68247ccc082cf829ea406f9c,599f00c54d25e800012fc9a6,7,1,,,,,,,,,,,,,,,,,,,3,3,3,3,3,2,3,3,4,Velcromessage,,,Q596|p.vm|a.vm|s.vm|d.vm|x.vm|v.vm|g.vm|u.vm|i.vm
12/22/2025 8:19,12/22/2025 8:21,0,152.110.149.243,100,144,1,12/22/2025 8:21,R_8HI9cIu56OQbXmT,,,,,-33.9258,18.4259,anonymous,EN,1,5ba2a1c8c96df90001ce9159,66acff0ff216ac851fee859a,7,1,6,6,5,5,6,5,5,5,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|g.vg|x.vg|v.vg|a.vg|s.vg|d.vg|u.vg|p.vg|i.vg,,
12/22/2025 8:20,12/22/2025 8:21,0,102.253.5.6,100,54,1,12/22/2025 8:21,R_8EWJUAOUop0eniE,,,,,-25.757,28.1443,anonymous,EN,1,53987712fdf99b68e3a45021,666affca3aeb5c8edae57b0b,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2025 8:18,12/22/2025 8:21,0,108.87.133.82,100,201,1,12/22/2025 8:21,R_6Xch54paLSjVkJ5,,,,,33.7585,-84.183,anonymous,EN,1,5bebf332cef79f00014d230c,663a826d5055c706ebfa03e9,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2025 8:19,12/22/2025 8:21,0,92.40.168.198,100,131,1,12/22/2025 8:21,R_2OZvo3K1YBCdSVJ,,,,,51.5571,-0.2972,anonymous,EN,1,67920e6c5da0db1053d14131,6683f9cded466c62ba631d9e,7,1,,,,,,,,,,,,,,,,,,,1,1,2,2,1,1,1,7,4,Velcromessage,,,Q596|u.vm|a.vm|i.vm|d.vm|p.vm|x.vm|v.vm|s.vm|g.vm
12/22/2025 8:20,12/22/2025 8:21,0,88.97.160.114,100,60,1,12/22/2025 8:21,R_8Cg2MxL0z4mcY47,,,,,53.6946,-2.4728,anonymous,EN,1,68f11f68bf4c7ad29cb7e8f2,67606c975d33dc79c280063e,7,1,,,,,,,,,,,,,,,,,,,2,2,3,2,3,3,2,4,4,Velcromessage,,,Q596|d.vm|u.vm|x.vm|s.vm|i.vm|g.vm|v.vm|a.vm|p.vm
12/22/2025 8:20,12/22/2025 8:21,0,107.19.1.83,100,66,1,12/22/2025 8:21,R_1gK521ln81TyB9f,,,,,33.5683,-101.9388,anonymous,EN,1,665c492a372cfba059fbeb56,5e0696dea7fba607951ae479,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2025 8:16,12/22/2025 8:22,0,82.17.220.16,100,350,1,12/22/2025 8:22,R_2dXtnR90o0ifJus,,,,,53.4174,-2.9112,anonymous,EN,1,67b6bc9cb6305ae9e28dfb2b,673757f92aa69c13b7841d90,7,1,1,2,1,1,1,1,1,1,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|s.vg|i.vg|v.vg|u.vg|x.vg|d.vg|g.vg|p.vg|a.vg,,
12/22/2025 8:19,12/22/2025 8:22,0,80.4.251.2,100,171,1,12/22/2025 8:22,R_8F2NOtkMlmSRSet,,,,,51.753,-0.3256,anonymous,EN,1,670a8f1dcaf4a756dfd468a8,5f68c1702f31dc032ac57b43,7,1,6,6,6,6,6,6,5,6,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|u.vg|a.vg|i.vg|x.vg|v.vg|p.vg|s.vg|d.vg|g.vg,,
12/22/2025 8:19,12/22/2025 8:22,0,88.97.215.150,100,191,1,12/22/2025 8:22,R_2D6mfhgKGLFY2WK,,,,,51.9417,-0.2845,anonymous,EN,1,663a826d5055c706ebfa03e9,6007626d299a4c147462,7,1,,,,,,,,,,4,4,5,3,2,2,2,5,4,,,,,,,,,,Velcroparticular,,Q538|g.vp|p.vp|s.vp|i.vp|v.vp|x.vp|a.vp|d.vp|u.vp,
12/22/2025 8:19,12/22/2025 8:22,0,27.71.98.150,100,228,1,12/22/2025 8:22,R_9QzSGpgC1JJMJP8,,,,,9.9384,106.3455,anonymous,EN,1,610acbfd3ae11a1b16a1c3ee,68d7908b9d6b3e5520ccb109,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2025 8:20,12/22/2025 8:22,0,41.122.218.157,100,170,1,12/22/2025 8:22,R_2DkGDIxGuJgLBU5,,,,,-23.85,29.38,anonymous,EN,1,65edd3b5dab4b33aaf29cbd0,601129f77e0c21000b0c408a,7,1,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,7,4,Velcromessage,,,Q596|s.vm|v.vm|p.vm|a.vm|x.vm|g.vm|d.vm|i.vm|u.vm
12/22/2025 8:18,12/22/2025 8:23,0,37.134.220.17,100,250,1,12/22/2025 8:23,R_8dg0QdgUNUrwcty,,,,,40.3651,-3.2454,anonymous,EN,1,66bcdb0f718edb4ab97d2018,66bcdb0f718edb4ab97d2018,7,1,,,,,,,,,,2,3,3,2,1,5,3,6,4,,,,,,,,,,Velcroparticular,,Q538|v.vp|a.vp|d.vp|g.vp|x.vp|s.vp|u.vp|p.vp|i.vp,
12/22/2025 8:14,12/22/2025 8:23,0,46.131.87.133,100,533,1,12/22/2025 8:23,R_8Yy15AvoT2MFYtH,,,,,59.4381,24.7369,anonymous,EN,1,66acff0ff216ac851fee859a,6934f03e09965a631746b884,7,1,4,4,5,4,4,6,4,1,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|g.vg|d.vg|x.vg|p.vg|v.vg|a.vg|u.vg|i.vg|s.vg,,
12/22/2025 8:18,12/22/2025 8:23,0,184.166.213.118,100,271,1,12/22/2025 8:23,R_6ZVpjvoo4OXocNL,,,,,45.776,-111.1769,anonymous,EN,1,675cca3a27cd0a6fc7c16a9a,65edd3b5dab4b33aaf29cbd0,7,1,,,,,,,,,,7,7,7,7,7,7,7,7,4,,,,,,,,,,Velcroparticular,,Q538|v.vp|a.vp|d.vp|i.vp|s.vp|g.vp|p.vp|u.vp|x.vp,
12/22/2025 8:20,12/22/2025 8:23,0,90.217.142.210,100,195,1,12/22/2025 8:23,R_8mUYDJJOboNFhLH,,,,,55.867,-4.3056,anonymous,EN,1,6683f9cded466c62ba631d9e,63696bedab2bb1c20e3a5a5b,7,1,5,4,5,5,5,4,5,7,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|s.vg|p.vg|v.vg|g.vg|u.vg|x.vg|a.vg|d.vg|i.vg,,
12/22/2025 8:22,12/22/2025 8:23,0,141.151.2.185,100,70,1,12/22/2025 8:23,R_60wA87ocgb8IjHB,,,,,40.3721,-75.2927,anonymous,EN,1,6007626d299a4c1474621584,5ae3563e5cd05500015ed96b,7,1,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,3,4,Velcromessage,,,Q596|g.vm|d.vm|x.vm|u.vm|i.vm|v.vm|p.vm|s.vm|a.vm
12/22/2025 8:15,12/22/2025 8:23,0,102.253.153.7,100,466,1,12/22/2025 8:23,R_2GO0016amwehhHl,,,,,-25.757,28.1443,anonymous,EN,1,599f00c54d25e800012fc9a6,6750ba9081cf2de34f44929c,7,1,3,2,3,3,3,3,2,1,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|x.vg|a.vg|d.vg|i.vg|p.vg|v.vg|s.vg|g.vg|u.vg,,
12/22/2025 8:17,12/22/2025 8:23,0,102.254.4.15,100,345,1,12/22/2025 8:23,R_2M0ApsMVaORMoiS,,,,,-26.2309,28.0583,anonymous,EN,1,59b69d4fb269ef0001801733,67920e6c5da0db1053d14131,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2025 8:22,12/22/2025 8:23,0,5.70.113.237,100,98,1,12/22/2025 8:23,R_8rUqTXixjjc0v5E,,,,,52.5495,0.8142,anonymous,EN,1,5f68c1702f31dc032ac57b43,60ddc62b071a009e0b0c2922,7,1,,,,,,,,,,,,,,,,,,,1,1,2,1,1,2,2,6,4,Velcromessage,,,Q596|d.vm|s.vm|p.vm|a.vm|x.vm|v.vm|g.vm|i.vm|u.vm
12/22/2025 8:13,12/22/2025 8:23,0,31.94.58.69,100,595,1,12/22/2025 8:23,R_24CprWGtGwGFXu9,,,,,51.5893,-2.9931,anonymous,EN,1,63696bedab2bb1c20e3a5a5b,5a2ef9bbfd28e9000102ee68,7,1,,,,,,,,,,,,,,,,,,,6,5,6,6,5,6,5,5,4,Velcromessage,,,Q596|a.vm|x.vm|s.vm|g.vm|u.vm|d.vm|v.vm|i.vm|p.vm
12/22/2025 8:22,12/22/2025 8:23,0,107.3.8.65,100,113,1,12/22/2025 8:23,R_7oqiQuP06ZPDr9v,,,,,41.2723,-75.8887,anonymous,EN,1,611d32745d36a6ef5fbb0798,61283769a39dd638c256540c,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2025 8:22,12/22/2025 8:24,0,2.102.175.149,100,73,1,12/22/2025 8:24,R_232zfuoFQVNCJV2,,,,,51.4936,-0.2583,anonymous,EN,1,5e10c664e7802178da96078a,5e3ddcf95556b204cb143eab,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2025 8:21,12/22/2025 8:24,0,50.171.203.226,100,131,1,12/22/2025 8:24,R_5kcT6HPk3Da58Bz,,,,,40.0109,-89.8438,anonymous,EN,1,666affca3aeb5c8edae57b0b,5f6f864c7120345241397c40,7,1,5,4,4,5,3,5,4,5,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|u.vg|g.vg|s.vg|d.vg|a.vg|p.vg|v.vg|i.vg|x.vg,,
12/22/2025 8:22,12/22/2025 8:24,0,94.6.165.242,100,127,1,12/22/2025 8:24,R_2w1FkbsFioaYfPX,,,,,53.7644,-1.7336,anonymous,EN,1,5e0696dea7fba607951ae479,60f5d1dfd8ff71196982160b,7,1,5,3,5,3,2,4,2,5,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|i.vg|s.vg|a.vg|d.vg|x.vg|v.vg|g.vg|p.vg|u.vg,,
